"date","BC","Dust","OC","SO4","SS","PM25"
1995-08-17,2.20170978761902e-07,8.96785146057537e-06,1.22900173664931e-06,4.40317797143514e-06,5.07997315561048e-06,1.99001753030322e-05
1995-08-18,2.15659195617119e-07,9.60894126679127e-06,1.29391601442361e-06,4.38289933289227e-06,7.28814976428544e-06,2.27895655740097e-05
1995-08-19,2.24253364315502e-07,1.0275555461685e-05,1.31593028742878e-06,4.42530109741502e-06,7.7021146338936e-06,2.39431548447379e-05
1995-08-20,2.32591933462055e-07,1.03551355454564e-05,1.36189170116453e-06,4.41767150046668e-06,4.51086979056399e-06,2.08781604711137e-05
1995-08-21,2.3685075384732e-07,9.93394436500751e-06,1.38332614116655e-06,4.51144642839134e-06,4.79202358862411e-06,2.08575912770368e-05
1995-08-22,2.37146947895013e-07,8.83352676671674e-06,1.48735011529797e-06,4.33441299959173e-06,5.19261006442391e-06,2.00850468939254e-05
1995-08-23,2.51436856222327e-07,7.79826855712735e-06,1.72072751832567e-06,4.36817089458885e-06,4.37871129737438e-06,1.85173151236386e-05
1995-08-24,2.57421718977609e-07,7.72849455823217e-06,1.77977663488287e-06,4.58455606070477e-06,4.82872566789756e-06,1.9178974640695e-05
1995-08-25,2.59263797831002e-07,8.48268016475532e-06,1.70690196298455e-06,4.50266895142933e-06,3.54692446864548e-06,1.84984393456457e-05
1995-08-26,2.7527405624499e-07,9.44836858872923e-06,1.74987958790567e-06,4.61421467154541e-06,5.19907726867023e-06,2.12868141730955e-05
1995-08-27,2.92128597825999e-07,8.99146342012783e-06,1.91147540489504e-06,4.71340752946425e-06,8.44665606195936e-06,2.43551310142725e-05
1995-08-28,2.91381656655033e-07,9.4179688859509e-06,1.81973953098213e-06,4.60870270112055e-06,6.30076645537938e-06,2.2438559230088e-05
1995-08-29,2.87657193654299e-07,9.91366554346729e-06,1.69525770348169e-06,4.47321699293857e-06,5.35704790281522e-06,2.17268453363571e-05
1995-08-30,2.68133658722057e-07,9.40624540879539e-06,1.48525543654822e-06,4.32152326239852e-06,7.37306185275198e-06,2.28542196192162e-05
1995-08-31,2.63118399239013e-07,8.23838316031064e-06,1.51087574283241e-06,4.25781916763608e-06,5.01773269741402e-06,1.92879291674322e-05
1995-09-01,2.75154822934253e-07,9.06580202310121e-06,1.67627792872376e-06,4.32313068452355e-06,3.97959788941548e-06,1.93199633486983e-05
1995-09-02,2.83255343787703e-07,9.72852537903472e-06,1.66683521752257e-06,4.42596700359987e-06,2.43977226905673e-06,1.85443552130016e-05
1995-09-03,2.74665489235692e-07,1.09412710136788e-05,1.4627698710694e-06,4.46337813653228e-06,2.74901568930025e-06,1.98911001998164e-05
1995-09-04,2.63431890280456e-07,1.44046962482188e-05,1.31936359615802e-06,4.40254881883528e-06,3.45217997594151e-06,2.38422205294341e-05
1995-09-05,2.50089946247978e-07,1.33872538710816e-05,1.16750411297594e-06,4.06353466761307e-06,5.71763397476291e-06,2.45860165726815e-05
1995-09-06,2.48568360696729e-07,1.26576207611436e-05,1.12322833627803e-06,4.01920803018702e-06,5.75052965156294e-06,2.37991551398683e-05
1995-09-07,2.52955714280606e-07,1.2457576484125e-05,1.10924055116714e-06,4.11855760504548e-06,4.07207817570462e-06,2.20104085303228e-05
1995-09-08,2.76356863601734e-07,1.23000742200261e-05,1.12412170823485e-06,4.49647010852521e-06,3.01296614282757e-06,2.12099890432154e-05
1995-09-09,2.94615039620024e-07,1.23977251001492e-05,1.09589382546756e-06,4.81366944687874e-06,2.19091754684435e-06,2.07928209589599e-05
1995-09-10,2.82184858394383e-07,1.08596371661939e-05,1.0204843305974e-06,4.58229724556795e-06,2.25574800518056e-06,1.90003516059342e-05
1995-09-11,2.56683833176262e-07,9.52533880168284e-06,9.15703925425799e-07,4.26052251658701e-06,3.14119184780894e-06,1.80994409246808e-05
1995-09-12,2.44137530118943e-07,9.51430364022734e-06,7.99722724240103e-07,3.98631155023103e-06,4.77943769154312e-06,1.93239131363605e-05
1995-09-13,2.60912538952091e-07,9.18627897821582e-06,7.82927171246201e-07,3.88677764511725e-06,5.44518376283672e-06,1.95620800963681e-05
1995-09-14,3.11230692025782e-07,8.00258765630518e-06,8.55948621291069e-07,4.223648842903e-06,4.39219128289311e-06,1.77856070954181e-05
1995-09-15,3.15811439218519e-07,7.12378914071021e-06,8.82107011650539e-07,4.26465454191993e-06,4.17298720369304e-06,1.67593493371922e-05
1995-09-16,2.82759540295041e-07,7.06344789811087e-06,8.43697818465437e-07,3.94902798741723e-06,7.25280240421446e-06,1.9391735648503e-05
1995-09-17,2.46407355898746e-07,7.51808757436286e-06,8.03331172012654e-07,3.74484077438792e-06,1.22708295286594e-05,2.45834964053215e-05
1995-09-18,2.20762092412017e-07,6.99852427520468e-06,7.64558937442843e-07,3.65953641674217e-06,1.64455322904986e-05,2.80889140123004e-05
1995-09-19,2.08188222432904e-07,6.68529511875684e-06,7.23146720601761e-07,3.61323680039228e-06,9.59071016690432e-06,2.08205770290881e-05
1995-09-20,2.01024484188679e-07,6.59079161445475e-06,6.79651768326753e-07,3.64161047192375e-06,7.18942975110342e-06,1.83025080899973e-05
1995-09-21,1.89881782419777e-07,5.99746016574014e-06,6.27678908348106e-07,3.61038756169544e-06,1.45695188108707e-05,2.49949272290742e-05
1995-09-22,1.82913751912945e-07,5.51132590652246e-06,5.94731881284953e-07,3.60507595757803e-06,1.47480866648652e-05,2.46421341621636e-05
1995-09-23,1.79234694090201e-07,5.20492584797101e-06,5.644984404034e-07,3.50341364054645e-06,1.17077085791253e-05,2.11597812021364e-05
1995-09-24,1.90532325778831e-07,4.87267926762131e-06,5.6015554519074e-07,3.58240297530298e-06,9.15975083811307e-06,1.83655209520069e-05
1995-09-25,2.03868691814288e-07,4.63301779010312e-06,5.53856257934356e-07,3.51552691549416e-06,6.67003548510217e-06,1.55763051404481e-05
1995-09-26,2.20043600971974e-07,4.84911213217064e-06,5.75988014006986e-07,3.6677878854968e-06,6.15454388795989e-06,1.54674755206063e-05
1995-09-27,2.16268194688315e-07,4.84964771805428e-06,5.63466253027569e-07,3.67965217261008e-06,9.6677966245911e-06,1.89768309629713e-05
1995-09-28,2.14667608124231e-07,5.2212989697142e-06,5.56932244508802e-07,3.56332185910316e-06,1.15664313579926e-05,2.1122652039443e-05
1995-09-29,2.18363718878727e-07,6.56765438873869e-06,5.63251557939316e-07,3.52668160835866e-06,1.10429496794835e-05,2.19189009533989e-05
1995-09-30,2.1996737743053e-07,6.84667738466569e-06,5.77415398986001e-07,3.58301122306403e-06,6.74606888244979e-06,1.7973140266596e-05
1995-10-01,2.1938110831596e-07,9.57897216141592e-06,5.87881509297692e-07,3.52458951928146e-06,3.87529729105651e-06,1.77861215893675e-05
1995-10-02,2.16363283181141e-07,1.00530638439018e-05,5.99921887967742e-07,3.42884123693371e-06,5.25691674350022e-06,1.95551069954847e-05
1995-10-03,2.18958572914754e-07,1.08438346485486e-05,6.11612874479286e-07,3.44393210279503e-06,5.85120967447641e-06,2.09695478732141e-05
1995-10-04,2.22547351779253e-07,1.07205389633045e-05,6.06482017850081e-07,3.40017718694512e-06,7.73671783684898e-06,2.2686463356728e-05
1995-10-05,2.46343218758593e-07,8.87221769003201e-06,6.23129394510265e-07,3.41352582121817e-06,9.35819488035086e-06,2.25134110048699e-05
1995-10-06,2.45337554588808e-07,8.39621814353596e-06,6.06969610820839e-07,3.41432571615526e-06,1.46733729165438e-05,2.73362239416446e-05
1995-10-07,2.35336953173753e-07,8.53457927838472e-06,5.88694463643036e-07,3.37792186774545e-06,1.3586741277702e-05,2.6323273840649e-05
1995-10-08,2.17391332931232e-07,7.99127681170912e-06,5.55573730745627e-07,3.40482857708316e-06,8.95871716856418e-06,2.11277876210333e-05
1995-10-09,2.07354752949356e-07,7.59842070024902e-06,5.29899937121339e-07,3.32852550977992e-06,1.80871185883472e-05,2.97513194884469e-05
1995-10-10,1.97063807503226e-07,7.58123549897188e-06,5.06413681592362e-07,3.27828136669394e-06,1.46933731641269e-05,2.62563675188883e-05
1995-10-11,1.90028855028034e-07,8.24885103293959e-06,4.92676964571587e-07,3.31695945025923e-06,8.2381554390581e-06,2.04866717418565e-05
1995-10-12,1.93751455977068e-07,9.55566461119677e-06,5.07756141855788e-07,3.46681869086826e-06,7.2261827895059e-06,2.09501736894038e-05
1995-10-13,1.9248042099805e-07,9.69626245237254e-06,5.1643549649796e-07,3.52190522644514e-06,7.03150116551291e-06,2.09585847618266e-05
1995-10-14,1.94351796342859e-07,8.94956314654069e-06,5.28372864769012e-07,3.53323449777871e-06,9.59681422557213e-06,2.28023365310034e-05
1995-10-15,2.0356412550567e-07,8.3463138406824e-06,5.53678060670058e-07,3.84059195024677e-06,1.17331943368798e-05,2.46773423139847e-05
1995-10-16,1.94206687352319e-07,7.84581341582531e-06,5.44676808967088e-07,3.52110529747007e-06,1.5850349808045e-05,2.79561520176598e-05
1995-10-17,1.96581557465002e-07,8.53194199619226e-06,5.50265132998118e-07,3.42262445845021e-06,2.01399329677708e-05,3.28413461128764e-05
1995-10-18,1.99414104040957e-07,8.77506628215662e-06,5.43422816128119e-07,3.51359029936275e-06,2.08149500348336e-05,3.38464435365221e-05
1995-10-19,1.98552865698859e-07,8.37418337742287e-06,5.37805337735807e-07,3.65495153809397e-06,1.33461144577172e-05,2.61116075766687e-05
1995-10-20,1.92078598649843e-07,7.94434094858942e-06,5.13652738878314e-07,3.6413292090066e-06,1.88597846424693e-05,3.11511861375935e-05
1995-10-21,1.93461879101993e-07,9.6803196093876e-06,5.07829541639905e-07,3.61533581746324e-06,2.17822622245098e-05,3.57792090721025e-05
1995-10-22,2.14742811965781e-07,1.13620168738321e-05,5.53757584790647e-07,3.73960421953363e-06,1.81695506370846e-05,3.40396721272068e-05
1995-10-23,2.278017955188e-07,1.09939959740715e-05,5.93000355874837e-07,3.73360794848976e-06,1.59943512184952e-05,3.15427572924502e-05
1995-10-24,2.31406032050279e-07,9.70554089507104e-06,5.90975905994689e-07,3.58475415195087e-06,1.71928708939431e-05,3.13055478790099e-05
1995-10-25,2.26061912624919e-07,8.67147406365111e-06,5.73223344696398e-07,3.69016133544927e-06,1.88469863646141e-05,3.20079070210358e-05
1995-10-26,2.13411419872982e-07,9.00712911391974e-06,5.65223988931891e-07,3.64486220174228e-06,1.69466430994969e-05,3.03772698239638e-05
1995-10-27,2.14549645296543e-07,9.45228203830382e-06,5.66553515797524e-07,3.54037078189535e-06,1.56626296914599e-05,2.94363856727531e-05
1995-10-28,2.12389644007112e-07,1.10137956071883e-05,5.71220295853175e-07,3.67998970863069e-06,1.29943446134907e-05,2.84717398691699e-05
1995-10-29,2.12564227975837e-07,1.49779627699865e-05,5.79154172262625e-07,3.86240721270861e-06,1.07996391076268e-05,3.04317274905603e-05
1995-10-30,2.15280272108316e-07,1.56752428216586e-05,5.99459343842963e-07,4.11248922677668e-06,9.3639660909518e-06,2.99664377553384e-05
1995-10-31,2.1328694148666e-07,1.53900008172023e-05,5.9831294782004e-07,4.02969231962134e-06,9.01853790552395e-06,2.92498309316543e-05
1995-11-01,2.07254323518052e-07,1.61769583509562e-05,5.75138592875122e-07,3.87963670116424e-06,1.26661877631658e-05,3.35051757316794e-05
1995-11-02,1.99370577173532e-07,1.83197939759704e-05,5.6197558702259e-07,3.64596325595659e-06,9.50166263529921e-06,3.22287660314223e-05
1995-11-03,1.97114271178051e-07,1.54867673733381e-05,5.73093580928683e-07,3.65339894366986e-06,1.29991593903554e-05,3.29095335594701e-05
1995-11-04,2.29395685774631e-07,1.167487082647e-05,8.24688697413482e-07,3.79959989080411e-06,1.36766090058862e-05,3.02051641063484e-05
1995-11-05,2.38676787160407e-07,1.03869000308335e-05,1.04574057770878e-06,3.6387427609452e-06,1.18261018447688e-05,2.71361620014167e-05
1995-11-06,2.21206052038475e-07,9.23308341363146e-06,8.13764174703073e-07,3.45392330735995e-06,9.38853349918462e-06,2.31105104469176e-05
1995-11-07,2.11246759661419e-07,8.71026895492933e-06,6.78625294041727e-07,3.34911034725831e-06,1.09208979506146e-05,2.38701493065053e-05
1995-11-08,2.08346179754243e-07,8.4674655610224e-06,6.63846481695798e-07,3.34366422463897e-06,9.48815523624752e-06,2.21714776833589e-05
1995-11-09,1.88372539131098e-07,7.13246734775789e-06,6.04188701666795e-07,3.22082890822474e-06,4.90442179273808e-06,1.60502792895186e-05
1995-11-10,1.81692868197117e-07,6.35059073722228e-06,5.66515772937429e-07,3.13507005144788e-06,1.05352957371252e-05,2.07691651669299e-05
1995-11-11,1.93719714224105e-07,6.84856530606951e-06,5.716788746155e-07,3.51314559622147e-06,1.5894632297855e-05,2.70217417889856e-05
1995-11-12,2.20547350085825e-07,8.25707748581837e-06,5.96547206882004e-07,4.12546102502518e-06,1.22488169019393e-05,2.54484499697506e-05
1995-11-13,2.19309017875316e-07,8.74400714239536e-06,6.92328525778209e-07,3.99654381839252e-06,1.20855698608492e-05,2.57377583652906e-05
1995-11-14,2.15525522404449e-07,1.08344028823763e-05,6.57034568488952e-07,4.03758925461481e-06,1.51232301780904e-05,3.08677824059749e-05
1995-11-15,2.32831064031364e-07,1.40173442063791e-05,6.34851560525215e-07,4.2873453810552e-06,9.89777801485181e-06,2.90701502268427e-05
1995-11-16,2.33147741412543e-07,1.68873294847948e-05,6.19224679847039e-07,4.51834599399025e-06,9.48683578755922e-06,3.17448836876039e-05
1995-11-17,2.25042794492372e-07,1.5592792472396e-05,6.02716276869317e-07,4.34073271496331e-06,1.05627368194369e-05,3.13240210781579e-05
1995-11-18,2.12694446521135e-07,1.42043352316516e-05,5.87186987970962e-07,4.0094823423342e-06,8.59916264763997e-06,2.76128616561179e-05
1995-11-19,2.06320089214673e-07,1.46148141237262e-05,5.80844764434077e-07,3.83951991067117e-06,1.27140781510027e-05,3.19555770390488e-05
1995-11-20,2.11056308782439e-07,1.26756850007484e-05,5.84726423484172e-07,3.85099819613401e-06,9.50495838441821e-06,2.68274243135672e-05
1995-11-21,2.29732696407047e-07,1.28982686745125e-05,6.06257304283742e-07,4.26257992101796e-06,1.01096042810815e-05,2.81064428773027e-05
1995-11-22,2.45443602244621e-07,1.49527912353926e-05,6.24302987299325e-07,4.88259818790417e-06,1.06518549757748e-05,3.13569909886155e-05
1995-11-23,2.41570572280653e-07,1.51549297247159e-05,6.29995476782542e-07,4.89742310604644e-06,1.04838259761224e-05,3.14077448559479e-05
1995-11-24,2.34828693536274e-07,1.22736206802611e-05,6.46133251319437e-07,4.31927852574704e-06,7.49075480228109e-06,2.49646159531449e-05
1995-11-25,2.37453772606929e-07,1.10703993358982e-05,7.10473554518172e-07,4.22443857645595e-06,4.906799139356e-06,2.11495643788353e-05
1995-11-26,2.23676528965838e-07,9.75980792828415e-06,6.46148074634205e-07,4.1694053470494e-06,5.0045948369758e-06,1.98036327159094e-05
1995-11-27,1.97789026637285e-07,7.95433590047897e-06,5.47522531295214e-07,3.79047245614644e-06,8.48560500425945e-06,2.09757249188174e-05
1995-11-28,1.84795556338706e-07,5.80090237156477e-06,5.8784273882847e-07,3.38831769756466e-06,1.32117257270253e-05,2.31735840913219e-05
1995-11-29,1.86367348159362e-07,5.05808726916799e-06,6.29114315228274e-07,3.84512524150413e-06,2.41691160420253e-05,3.3887810216085e-05
1995-11-30,2.08409992053062e-07,5.34015274699178e-06,5.80643764953796e-07,3.80439683384961e-06,1.05875871993349e-05,2.05211905371832e-05
1995-12-01,2.5958511313824e-07,6.74594805622486e-06,6.46333333374318e-07,3.81052191237753e-06,5.98031248524903e-06,1.7442700900364e-05
1995-12-02,2.42081954935829e-07,4.98134028437611e-06,7.56551282771488e-07,3.10766074081532e-06,1.72364779401068e-05,2.63241122030055e-05
1995-12-03,2.16270659656591e-07,2.63530947679453e-06,7.31985333808448e-07,3.36391388559635e-06,2.43971160658982e-05,3.13445954217541e-05
1995-12-04,1.86951709603822e-07,2.76498609296523e-06,5.57667232698367e-07,3.20933029971961e-06,2.01437323860729e-05,2.68626677210599e-05
1995-12-05,2.10680295706501e-07,4.9951513773407e-06,6.35500652197452e-07,4.10369044426458e-06,2.24306486129771e-05,3.23756713824864e-05
1995-12-06,1.89257131914094e-07,5.06141835521996e-06,5.65202836697799e-07,3.70719247971979e-06,1.42927631934524e-05,2.3815833997004e-05
1995-12-07,1.99783406468627e-07,4.52693247456343e-06,6.08180291965598e-07,3.68956185394708e-06,8.40955441758644e-06,1.74340124445312e-05
1995-12-08,2.07362487758894e-07,4.98955456178962e-06,6.33602956355369e-07,4.38106330984823e-06,6.57635831563287e-06,1.6787941631385e-05
1995-12-09,1.88953893528838e-07,4.30618598569883e-06,5.85422609817516e-07,4.26435128246809e-06,6.67230738121198e-06,1.60172211527253e-05
1995-12-10,1.72510617877838e-07,3.68889936978974e-06,5.66436518872221e-07,4.118504372867e-06,2.70867504083872e-05,3.5633101287794e-05
1995-12-11,1.87819291592136e-07,4.68923098395547e-06,5.72061316405524e-07,4.4416923278285e-06,2.63673217199609e-05,3.62581256397425e-05
1995-12-12,1.70548603738729e-07,4.79585378634608e-06,5.81339867363398e-07,3.89360133008772e-06,2.19390319759542e-05,3.13803755634901e-05
1995-12-13,1.83377943380094e-07,5.31403098800478e-06,5.81781549780615e-07,3.76338247632326e-06,1.03952650661607e-05,2.02378380236494e-05
1995-12-14,1.96753274402611e-07,5.70105070832628e-06,6.03226534633548e-07,4.1043009363203e-06,1.67516580063871e-05,2.73569894600698e-05
1995-12-15,1.89335277735316e-07,5.79828835615285e-06,5.70819750127831e-07,4.26311564238687e-06,3.5281169312133e-05,4.61027283385359e-05
1995-12-16,2.00245437590828e-07,5.66295970792153e-06,5.80924999833088e-07,4.24077087953127e-06,1.42248203003121e-05,2.49097213251888e-05
1995-12-17,1.99739384788287e-07,5.39520277593392e-06,5.72011095083682e-07,4.21363569330514e-06,1.27205328189154e-05,2.31011217680264e-05
1995-12-18,1.90771071932853e-07,5.39783618594394e-06,5.57669108571111e-07,4.0586388327322e-06,1.39987883031565e-05,2.42037035023366e-05
1995-12-19,1.90545320852903e-07,5.10778172190932e-06,5.57681964689907e-07,4.1465656979302e-06,1.58042875727946e-05,2.5806862278177e-05
1995-12-20,1.94411317133017e-07,4.9688056068741e-06,5.66531601518046e-07,4.22277068927189e-06,2.3090079605744e-05,3.30425988205411e-05
1995-12-21,1.98383150192262e-07,5.38705894873491e-06,5.7910554817085e-07,4.19089611298366e-06,2.18128434435897e-05,3.21682872036713e-05
1995-12-22,2.05343975461102e-07,5.91900628166944e-06,6.15007274784412e-07,4.0134514734736e-06,1.8355296195417e-05,2.91081052008056e-05
1995-12-23,2.00768978690983e-07,5.90125433200084e-06,6.12885477787849e-07,3.86011006693207e-06,1.87723339289975e-05,2.93473527844093e-05
1995-12-24,1.94102354396362e-07,5.49444980991166e-06,5.84656099921173e-07,3.80214386916385e-06,1.51665957075505e-05,2.52419478409435e-05
1995-12-25,1.96728411793391e-07,7.67076453918119e-06,5.68272176697706e-07,4.2409325310823e-06,1.49728052129797e-05,2.76495028717343e-05
1995-12-26,1.95931701155096e-07,8.41806429879308e-06,5.71421238181173e-07,4.27138774651964e-06,1.40592585390001e-05,2.75160635236491e-05
1995-12-27,1.8347148066564e-07,6.61723979391219e-06,5.59919720831877e-07,3.68621457981675e-06,1.14546755326177e-05,2.25015211078441e-05
1995-12-28,1.7452517043981e-07,5.47432692537913e-06,5.52662869871275e-07,3.30172040713935e-06,7.36262769843857e-06,1.68658630712681e-05
1995-12-29,1.71203226397419e-07,5.47120217095935e-06,5.22425588007086e-07,3.2383138219446e-06,8.85648018715029e-06,1.82596249944588e-05
1995-12-30,1.86800338948649e-07,7.26561149481855e-06,5.34111384157942e-07,3.56646250460702e-06,2.07589373546173e-05,3.23119230771495e-05
1995-12-31,2.20783312410853e-07,1.27405176995858e-05,6.0694234524237e-07,4.37992698066758e-06,2.98276078779093e-05,4.77757782158158e-05
1996-01-01,2.31751036835279e-07,1.31031296435646e-05,6.32865793666414e-07,4.4717788223551e-06,1.53589257227222e-05,3.37984510191436e-05
1996-01-02,2.32790194464963e-07,1.14917824477199e-05,6.37835838367628e-07,4.20442052330027e-06,1.06646836421715e-05,2.72315126460242e-05
1996-01-03,2.25004279185046e-07,8.95496170800368e-06,6.43245199486798e-07,3.92726695286159e-06,1.04908422324792e-05,2.42413203720163e-05
1996-01-04,2.30185728432799e-07,6.95002018050763e-06,7.23989543991224e-07,3.6021504566335e-06,1.09582925470667e-05,2.24646384566318e-05
1996-01-05,2.70850192089269e-07,4.93207528391108e-06,9.91541328808738e-07,3.49637020671653e-06,8.74998713268298e-06,1.84408241442086e-05
1996-01-06,2.49367076030075e-07,2.74804666451235e-06,1.01720144012553e-06,3.09529609393296e-06,8.40208591811068e-06,1.55119971927116e-05
1996-01-07,2.31176098350115e-07,2.99424998590811e-06,9.31972815130893e-07,3.08221111057442e-06,5.550903926038e-06,1.27905139360015e-05
1996-01-08,2.37005112050855e-07,2.69885091153875e-06,8.70704450970774e-07,3.27754408105369e-06,3.93159142295147e-06,1.10156959785655e-05
1996-01-09,2.44355216002695e-07,2.0504462429183e-06,8.2588024883635e-07,3.52487845448699e-06,5.85181695227357e-06,1.24973771145179e-05
1996-01-10,2.38227508016492e-07,2.18680143793861e-06,7.60119695260528e-07,3.4236586361267e-06,7.30784065399429e-06,1.39166479313366e-05
1996-01-11,2.06757657233966e-07,2.68190925622675e-06,7.5454068702121e-07,3.11049310913277e-06,4.88062105903632e-06,1.1634321768651e-05
1996-01-12,2.11258194524231e-07,2.44193113596944e-06,7.10654139487807e-07,3.87093040068017e-06,3.78975873368459e-06,1.10245326043462e-05
1996-01-13,2.41674876712465e-07,2.679632168387e-06,7.03758365855132e-07,4.36235860757476e-06,3.12987861547641e-06,1.11173026340058e-05
1996-01-14,2.31354123524362e-07,2.41516297768982e-06,6.68030145053679e-07,4.34582573165963e-06,3.20554608292048e-06,1.0865919060848e-05
1996-01-15,2.30987062331006e-07,3.59443630151216e-06,6.77506219023832e-07,4.58482881946172e-06,1.08170155710591e-05,1.99047739733878e-05
1996-01-16,1.8901309832472e-07,2.87791656270757e-06,6.33028945229402e-07,3.74330471634686e-06,2.39370847316373e-05,3.13803480542459e-05
1996-01-17,1.9487019370028e-07,2.67322499578809e-06,6.83114838246214e-07,3.58408837041508e-06,1.80067930398595e-05,2.51420914380092e-05
1996-01-18,2.12107228645113e-07,3.50139248626365e-06,6.76934023845706e-07,4.21057449453921e-06,2.78185384473518e-05,3.64195466806455e-05
1996-01-19,2.17067646769156e-07,5.28476283989211e-06,6.63645343620206e-07,4.21420284793473e-06,1.99747111300702e-05,3.03543898082864e-05
1996-01-20,2.47540969734592e-07,7.5754700479686e-06,8.14815261290867e-07,3.84207143766263e-06,1.44894121024826e-05,2.69693098191393e-05
1996-01-21,2.26170733906762e-07,3.45319891702483e-06,9.16425847437303e-07,3.4541079503437e-06,3.0492307921492e-05,3.85422113702045e-05
1996-01-22,2.20426127774687e-07,4.82190027709889e-06,8.26246437703882e-07,3.71383190183563e-06,2.34219505874089e-05,3.30043553318219e-05
1996-01-23,2.29488177301079e-07,6.4251039499501e-06,8.17391715914266e-07,4.02499783738258e-06,1.12333804500472e-05,2.27303621305952e-05
1996-01-24,2.2517160962857e-07,5.41559395710481e-06,7.74072439522562e-07,4.04248558342292e-06,1.37567952989075e-05,2.42141188885864e-05
1996-01-25,2.19483648356102e-07,5.39551747125979e-06,7.65716259606305e-07,3.89650137015829e-06,1.4485185622715e-05,2.47624043720955e-05
1996-01-26,2.19578166625349e-07,4.49074726721098e-06,9.34495700566939e-07,3.91964260169818e-06,1.49991312177503e-05,2.45635949538517e-05
1996-01-27,2.27915630797195e-07,4.50733591325186e-06,1.13027776809123e-06,3.93564577609608e-06,8.85453448261893e-06,1.86557095708553e-05
1996-01-28,2.03827635914927e-07,4.54265303843873e-06,7.60013224919394e-07,3.73305341479481e-06,1.44457797534702e-05,2.36853270675381e-05
1996-01-29,2.17614512120616e-07,4.84559603489338e-06,1.04072476542977e-06,3.83725933259319e-06,3.46236566303431e-05,4.45648512753801e-05
1996-01-30,2.22299869408558e-07,5.04495709635552e-06,9.37877791525864e-07,4.02505805559003e-06,1.85158299448463e-05,2.87460227577263e-05
1996-01-31,2.22375761223386e-07,5.403666830503e-06,8.05342567323437e-07,4.14372914675997e-06,1.28718970079356e-05,2.34470113137454e-05
1996-02-01,2.16634232024985e-07,5.73721655880546e-06,7.43462409545618e-07,4.06259672531253e-06,9.50416847444349e-06,2.02640784001321e-05
1996-02-02,2.20581592032084e-07,7.72865397383296e-06,7.52302134827038e-07,4.06870027500738e-06,1.25574181051618e-05,2.53276560808613e-05
1996-02-03,2.18455349346583e-07,1.15277968504061e-05,7.63655118537067e-07,3.97234304547634e-06,1.0358211175425e-05,2.6840461539191e-05
1996-02-04,2.08745059638095e-07,9.54265899035862e-06,7.79177367256269e-07,3.42460198831127e-06,1.18870025745838e-05,2.5842185980148e-05
1996-02-05,2.08851690166475e-07,9.73748047120058e-06,7.81240036373516e-07,3.28565583160002e-06,1.15289188565318e-05,2.55421468858724e-05
1996-02-06,2.13489383866219e-07,8.1781140465678e-06,7.97859424547745e-07,3.13931593197949e-06,1.01047237299794e-05,2.24335025169406e-05
1996-02-07,2.19417722670207e-07,5.7014339732646e-06,7.6797850073819e-07,3.137702738196e-06,1.05547622265869e-05,2.03812951614559e-05
1996-02-08,2.30623053521718e-07,4.76181149101937e-06,7.4600626275812e-07,3.32774618199769e-06,1.1048885474207e-05,2.01150724635039e-05
1996-02-09,2.08653322361975e-07,4.59686721391357e-06,7.06144785757307e-07,3.35049991979221e-06,1.10710728737629e-05,1.9933238115588e-05
1996-02-10,1.8942057495042e-07,4.84622558028211e-06,6.86194996683654e-07,3.37312703459327e-06,1.02787000531032e-05,1.93736682396127e-05
1996-02-11,1.9177815477693e-07,8.02004971384743e-06,7.09844931556004e-07,3.80605653490739e-06,1.00536524133866e-05,2.27813817484744e-05
1996-02-12,2.08504601225421e-07,9.52265780442136e-06,7.54019180563338e-07,4.09694996452196e-06,1.02880884568969e-05,2.4870220007629e-05
1996-02-13,2.09271650811161e-07,8.70949445360591e-06,7.49609484485666e-07,3.8759965333131e-06,1.0868493246601e-05,2.44128653688168e-05
1996-02-14,2.0697083982097e-07,9.58927215951009e-06,7.60167480375735e-07,3.630425043951e-06,1.3111738638146e-05,2.72985741618038e-05
1996-02-15,2.22397767281506e-07,1.41091318777432e-05,7.95620906118417e-07,3.8085717180709e-06,1.00337717305749e-05,2.89694939997889e-05
1996-02-16,2.31830503657421e-07,1.88663334530894e-05,8.189516249434e-07,4.00113183494207e-06,9.68506617443907e-06,3.36033135910713e-05
1996-02-17,2.19356964013032e-07,1.59520301660986e-05,8.14366403458509e-07,3.76605393349642e-06,8.23229953270203e-06,2.89841069997686e-05
1996-02-18,2.03867669776655e-07,1.10764545356531e-05,8.51897766704938e-07,3.42277297164232e-06,6.13994153317537e-06,2.16949344769523e-05
1996-02-19,1.81272277839087e-07,8.44197149062852e-06,8.77766911568223e-07,3.02852328077603e-06,1.10817259981889e-05,2.36112599590007e-05
1996-02-20,1.716519116961e-07,6.29712010465378e-06,9.47959191919417e-07,3.08559692562175e-06,3.85379541005042e-05,4.90402822343953e-05
1996-02-21,1.70461867007896e-07,7.74438387062926e-06,7.35553794650035e-07,3.29997057569869e-06,5.16482512760703e-05,6.35986213840562e-05
1996-02-22,1.88802641304079e-07,1.15684511879981e-05,7.18847984795754e-07,3.479168377587e-06,2.29075843850186e-05,3.88628545767035e-05
1996-02-23,2.00415423428715e-07,1.69721468977035e-05,7.45752458997652e-07,3.74573448730918e-06,1.33264364620302e-05,3.49904857294692e-05
