"date","BC","Dust","OC","SO4","SS","PM25"
2006-02-12,2.34681582193033e-07,5.37664294819829e-06,6.79406314593075e-07,1.72893792354297e-06,2.71717768847872e-05,3.51914456533146e-05
2006-02-13,3.44750137550949e-07,5.65450781765935e-06,7.74338011320372e-07,2.01036258248077e-06,2.40861028256553e-05,3.28700613746668e-05
2006-02-14,4.17060690160358e-07,5.36907390416251e-06,8.76757659134014e-07,2.4268715506561e-06,2.21802415340452e-05,3.12700053381582e-05
2006-02-15,4.15520371688534e-07,6.85016413296074e-06,8.90769494353987e-07,2.55832587351337e-06,1.40787259862346e-05,2.47935058587513e-05
2006-02-16,3.73302206792366e-07,1.26768543806495e-05,8.31026639072358e-07,2.64249338838039e-06,1.06102128578559e-05,2.71338894727505e-05
2006-02-17,3.74934170546463e-07,1.11230617714826e-05,8.80374702371029e-07,2.95384042655603e-06,8.36929435275864e-06,2.37015054237148e-05
2006-02-18,3.54146503573013e-07,9.60432000960713e-06,8.89530192796501e-07,3.07544167401709e-06,6.84273316508271e-06,2.07661715450764e-05
2006-02-19,3.05112307065319e-07,8.89578114372869e-06,8.46079769088208e-07,2.13566227906616e-06,1.47351989341695e-05,2.69178344331178e-05
2006-02-20,3.01900810436246e-07,9.57693389864266e-06,8.70254726990438e-07,2.13050738752719e-06,4.09453130383757e-05,5.38249098619722e-05
2006-02-21,2.99100528485411e-07,1.07830425486116e-05,8.70419066527359e-07,2.26494209555082e-06,3.41360417317806e-05,4.83535459709558e-05
2006-02-22,2.88224147712121e-07,1.20708075935966e-05,8.18723921349041e-07,2.31732611689642e-06,4.10883528875055e-05,5.65834346670596e-05
2006-02-23,2.74150431428286e-07,1.09151322595543e-05,7.65951475753425e-07,2.10115031890634e-06,3.3134953206884e-05,4.71913376925263e-05
2006-02-24,2.672942744648e-07,9.60110230613636e-06,7.29283270291342e-07,2.04579919421006e-06,3.27702862227114e-05,4.5413765267814e-05
2006-02-25,2.63935869881542e-07,8.77195175160641e-06,7.36613875102181e-07,2.27562608915917e-06,3.39065754768671e-05,4.59547030626165e-05
2006-02-26,2.64100307403711e-07,9.06313751621829e-06,7.45279943023638e-07,2.35328886112225e-06,2.87834720122982e-05,4.12092786400661e-05
2006-02-27,2.69157801432315e-07,1.09914144504977e-05,7.58513691411584e-07,2.53772807692578e-06,2.49579668183591e-05,3.95147808386265e-05
2006-02-28,2.59354051800852e-07,1.44794611697174e-05,7.11722503863274e-07,2.34196458665882e-06,2.04483733545795e-05,3.82408756666199e-05
2006-03-01,2.59459424544636e-07,1.20010269161203e-05,7.13028839112955e-07,2.21947664340902e-06,2.54733219766971e-05,4.0666313799884e-05
2006-03-02,3.1239504906968e-07,1.27500409508009e-05,8.08989341350907e-07,2.80455863569005e-06,2.55556110213898e-05,4.22315949983013e-05
2006-03-03,3.48500009626068e-07,1.58255307531135e-05,8.58883219299198e-07,3.19660776761534e-06,2.07023920156177e-05,4.09319137652719e-05
2006-03-04,3.38737817683861e-07,1.56561627305741e-05,8.26317932394847e-07,3.09510624728958e-06,1.91577059376804e-05,3.90740306656229e-05
2006-03-05,2.53374701723909e-07,1.29595078793867e-05,6.61538189836664e-07,2.44020144374353e-06,1.73362882800986e-05,3.36509104947895e-05
2006-03-06,2.22097398623672e-07,1.00613938887233e-05,6.15934677745234e-07,2.16103891506876e-06,1.78203967004765e-05,3.08808615806375e-05
2006-03-07,2.49952649656494e-07,9.39326570403542e-06,6.494764822074e-07,2.09870316058947e-06,1.918222768265e-05,3.15736256791388e-05
2006-03-08,2.61263998078691e-07,9.37727901510103e-06,6.6693009402968e-07,2.11014792984501e-06,2.23274874844489e-05,3.47431085215033e-05
2006-03-09,2.66328438955981e-07,1.00034266334422e-05,6.86819106851423e-07,2.21801142323948e-06,2.32598696970719e-05,3.64344552995609e-05
2006-03-10,2.77944653958522e-07,1.00813893188679e-05,7.0264036890132e-07,2.16490463743471e-06,3.22237816472773e-05,4.54506606264398e-05
2006-03-11,2.9173609432393e-07,1.9539822235999e-05,7.55544574989299e-07,2.24270797449682e-06,4.76831566413567e-05,7.05129675211659e-05
2006-03-12,3.20090836514647e-07,2.0436620051082e-05,8.86349017757546e-07,2.45333565722796e-06,3.91538228779977e-05,6.32502184405799e-05
2006-03-13,2.85324552688883e-07,1.30810111611468e-05,8.17172843780945e-07,2.48779738650535e-06,3.4329830073515e-05,5.1001136017637e-05
2006-03-14,2.56470882723936e-07,1.2810324675899e-05,7.63052625637196e-07,2.30057694495198e-06,1.73458275668799e-05,3.3476252696092e-05
2006-03-15,2.89171328134897e-07,1.40654790251486e-05,8.69766544110561e-07,2.35164869350834e-06,9.41484345714298e-06,2.69909090480454e-05
2006-03-16,3.8462289157204e-07,2.22408383591391e-05,1.04570758467517e-06,3.42653680604979e-06,1.85549050399792e-05,4.56526106814153e-05
2006-03-17,4.97705212987612e-07,3.42939333472305e-05,1.18105732138662e-06,4.65194970743534e-06,2.31728949689217e-05,6.37975405579617e-05
2006-03-18,4.86466764208304e-07,3.53680349776249e-05,1.13754310568614e-06,4.64030346165634e-06,2.64798490752291e-05,6.81121973844047e-05
2006-03-19,4.17033847066118e-07,3.42321755700393e-05,1.01341891547572e-06,4.25978103099104e-06,3.3797399572272e-05,7.37198089358441e-05
2006-03-20,3.93233127550376e-07,3.86882030814394e-05,9.61813579089317e-07,4.31596413252713e-06,3.45204320922881e-05,7.88796460128943e-05
2006-03-21,3.65235974272971e-07,4.06309164574319e-05,9.01833548650054e-07,4.47131793104044e-06,3.5463267748944e-05,8.18325716603393e-05
2006-03-22,3.37754009137587e-07,4.48476747296726e-05,8.67089216095867e-07,4.95278754589984e-06,4.34845678068392e-05,9.44898733076451e-05
2006-03-23,4.06547296447614e-07,4.37973603655797e-05,1.02438709942217e-06,5.0352809789982e-06,3.13014502761242e-05,8.15650260165718e-05
2006-03-24,4.67123992674978e-07,4.09611670686682e-05,1.18524191164121e-06,4.95845741699763e-06,2.36952370867853e-05,7.12672274767674e-05
2006-03-25,5.28833807251695e-07,4.06198724226756e-05,1.32986707629966e-06,5.08625229153846e-06,2.04405613526983e-05,6.80053869504637e-05
2006-03-26,5.21068200524123e-07,4.08468090365709e-05,1.339963564095e-06,5.01888258462188e-06,1.93320259744566e-05,6.70587493602685e-05
2006-03-27,4.74954413054032e-07,4.00678013483139e-05,1.26156391330287e-06,4.68789883427724e-06,1.5252979527294e-05,6.17451980362421e-05
2006-03-28,4.66854905532347e-07,3.31157317913792e-05,1.26567010659647e-06,4.30392664032711e-06,9.85622689174928e-06,4.90084103355844e-05
2006-03-29,4.34758242913226e-07,3.0235903623104e-05,1.21719210665606e-06,4.14892210599833e-06,1.12464595813109e-05,4.72832356599824e-05
2006-03-30,4.11945925330548e-07,2.50622469724377e-05,1.13642147529338e-06,3.58813790165947e-06,1.37808948103497e-05,4.39796470850708e-05
2006-03-31,3.97497705543288e-07,2.33867814285536e-05,1.10225763790426e-06,3.4367109276339e-06,2.46216052954369e-05,5.29448529950719e-05
2006-04-01,3.82930122720372e-07,2.33637274142897e-05,1.10940124824723e-06,3.43153067731051e-06,2.65313136115505e-05,5.48189030741184e-05
2006-04-02,3.64409129373037e-07,2.07322622445967e-05,1.04428446005978e-06,3.20437879569132e-06,1.55255170367614e-05,4.08708516664823e-05
2006-04-03,3.83292648597264e-07,2.11019493792988e-05,1.10628856258005e-06,3.40019124209833e-06,9.17256104100096e-06,3.51642828735754e-05
2006-04-04,4.24320577201405e-07,2.20664208045179e-05,1.18547529420731e-06,3.58839012100109e-06,9.1300932673492e-06,3.63947000642769e-05
2006-04-05,4.8755963746371e-07,2.40825403116261e-05,1.28144656542042e-06,4.17105089478965e-06,1.38488818032146e-05,4.38714792125144e-05
2006-04-06,4.39252356743324e-07,2.32790115962189e-05,1.21169364475291e-06,3.81967452394416e-06,1.13453769479516e-05,4.00950090696109e-05
2006-04-07,3.89853519310754e-07,1.94834054017172e-05,1.07736216712848e-06,3.21562145822206e-06,7.53200502522312e-06,3.16982475716016e-05
2006-04-08,5.15844368816486e-07,2.05105587931834e-05,1.22130897564351e-06,4.78964131825911e-06,8.76484002296174e-06,3.58021934788642e-05
2006-04-09,4.39406297884286e-07,2.26001568211532e-05,1.13810553884876e-06,3.95567594424956e-06,1.32802945284184e-05,4.14136391305542e-05
2006-04-10,4.1075948322395e-07,2.4970849936039e-05,1.10236720939341e-06,3.63875532613204e-06,1.05106161328034e-05,4.06333480875918e-05
2006-04-11,4.54838563093657e-07,2.42435175252914e-05,1.16482567864121e-06,3.91902415534882e-06,1.10095165821323e-05,4.07917225045074e-05
2006-04-12,4.75490315810302e-07,2.54758890459389e-05,1.18756658930237e-06,3.89377600819817e-06,7.65074444117169e-06,3.86834664004215e-05
2006-04-13,4.50792994071608e-07,3.11369702768058e-05,1.1510764206589e-06,3.82181849687635e-06,7.12218285066758e-06,4.36828410390802e-05
2006-04-14,4.2750166277373e-07,3.84689682080673e-05,1.10176871336797e-06,4.2416916053876e-06,1.15807957278028e-05,5.58207259173995e-05
2006-04-15,3.93149862778173e-07,4.09181290792441e-05,1.0527137201943e-06,4.02198182227949e-06,1.9786889208708e-05,6.6172863693204e-05
2006-04-16,4.12393991724367e-07,3.56761938339462e-05,1.05904314619068e-06,3.71297048692482e-06,1.41131549439532e-05,5.49737564027393e-05
2006-04-17,4.26439958099399e-07,3.16431325230888e-05,1.08497999348382e-06,3.79177622615272e-06,1.0711402847935e-05,4.76577315487597e-05
2006-04-18,3.66074633513249e-07,3.00730185562562e-05,9.60364108728015e-07,3.29669331697952e-06,1.0992389568794e-05,4.5688540184271e-05
2006-04-19,3.49532472876227e-07,2.99762065094125e-05,9.23629813592719e-07,3.25942086426972e-06,1.03933001490151e-05,4.49020898091663e-05
2006-04-20,4.13862221135333e-07,3.27963297223342e-05,1.07537502112756e-06,3.29939834493592e-06,2.05006089845638e-05,5.80855742940969e-05
2006-04-21,3.80560312363226e-07,3.05396279386818e-05,9.91575254953714e-07,3.21977191367686e-06,2.50447957165939e-05,6.01763311362696e-05
2006-04-22,3.4325856494012e-07,3.10660443292263e-05,9.49422431875774e-07,3.37798121185563e-06,2.71611327011084e-05,6.28978392390062e-05
2006-04-23,4.62217668433558e-07,3.45507141885783e-05,1.14818527295173e-06,4.05197389609448e-06,1.92683739006495e-05,5.94814649267075e-05
2006-04-24,7.24225639666244e-07,3.19544917741737e-05,1.61839131803329e-06,5.85411366584764e-06,1.5826980876609e-05,5.59782032743298e-05
2006-04-25,7.07605756699516e-07,3.09860429715584e-05,1.63659625825162e-06,5.65646860640405e-06,1.44871602771402e-05,5.34738738700538e-05
2006-04-26,6.86681920796477e-07,3.56687479205877e-05,1.6831242468206e-06,5.59420237375791e-06,1.20451381983573e-05,5.56778946603199e-05
2006-04-27,6.04727751970543e-07,3.99010910318832e-05,1.55958178935632e-06,5.11567773257395e-06,1.47170811254684e-05,6.18981594312524e-05
2006-04-28,8.37028222947931e-07,4.60534648637085e-05,2.17114669145406e-06,7.56069715434717e-06,9.52720980722409e-06,6.61495467396818e-05
2006-04-29,1.38716471709488e-06,5.20074322902736e-05,3.4070044489757e-06,1.27901586406463e-05,5.081893863918e-06,7.46736539609085e-05
2006-04-30,1.35527510992072e-06,5.6756609358784e-05,3.32308193320751e-06,1.27718858629304e-05,4.75348160553043e-06,7.89603338703731e-05
2006-05-01,1.33634082254531e-06,6.45681852303918e-05,3.45006598249001e-06,1.42771439197998e-05,4.94092570862008e-06,8.8572661663847e-05
2006-05-02,8.82361859537657e-07,4.47243726693521e-05,2.33515635957667e-06,9.65771900183474e-06,1.09169783924436e-05,6.85165882827447e-05
2006-05-03,7.69816711061137e-07,4.4789445006997e-05,1.92345850319914e-06,7.2481237967777e-06,1.08043461868813e-05,6.55351902049163e-05
2006-05-04,8.09312890223473e-07,4.72895765887363e-05,2.20755655507217e-06,7.97102503024811e-06,8.97582678826932e-06,6.72532978525494e-05
2006-05-05,7.54476405906758e-07,4.65355369793695e-05,2.17198478075265e-06,8.13247112729011e-06,1.03542871291635e-05,6.79487564224824e-05
2006-05-06,4.35426457585309e-07,3.49641853040926e-05,1.3196063839729e-06,3.80986327208518e-06,2.45537097460689e-05,6.50827911638049e-05
2006-05-07,4.69926611107016e-07,4.08229197846344e-05,1.45778968365566e-06,4.66410294566093e-06,1.1571567611342e-05,5.89863066364e-05
2006-05-08,4.34342118412351e-07,4.28776111361948e-05,1.34877947506049e-06,4.184425045775e-06,9.28244099076779e-06,5.81275987662104e-05
2006-05-09,4.39954407674044e-07,4.53122781698831e-05,1.36863119985846e-06,3.78727749441487e-06,9.3648568053926e-06,6.02729980772231e-05
2006-05-10,4.48413369692847e-07,3.97878039495745e-05,1.50091237164777e-06,3.77077850810013e-06,9.53394852224045e-06,5.50418567212557e-05
2006-05-11,4.3815350840282e-07,3.93782259479782e-05,1.42808158070938e-06,3.94592907709568e-06,9.12258735406942e-06,5.43129774682555e-05
2006-05-12,4.3121977452673e-07,3.69552865779163e-05,1.56447747726517e-06,3.84918696530738e-06,1.43909465121681e-05,5.71911173071837e-05
2006-05-13,4.27210211674355e-07,3.89172982112906e-05,1.76123372511727e-06,4.10586730893192e-06,2.13073487333605e-05,6.65189581903746e-05
2006-05-14,4.22207249447719e-07,3.80215872420557e-05,1.78899432803687e-06,3.77634406537119e-06,1.4419799094122e-05,5.84289319790334e-05
2006-05-15,4.85843676012197e-07,4.11415749128147e-05,2.37634311997392e-06,3.97269776538873e-06,7.3840158887507e-06,5.53604753629402e-05
2006-05-16,5.26974173263146e-07,4.27676727212456e-05,2.69539584724191e-06,4.06698319510333e-06,4.5905781070411e-06,5.46476040438951e-05
2006-05-17,5.18270556932275e-07,3.81118548711737e-05,2.88967099215975e-06,3.89219298712098e-06,3.38675105386081e-06,4.87987404612475e-05
2006-05-18,4.95699351846824e-07,3.3200754383125e-05,2.81848816202297e-06,3.71810397325115e-06,6.10614054612891e-06,4.63391864163748e-05
2006-05-19,4.64578232555046e-07,3.01373979889833e-05,2.38539175839454e-06,3.18744482907371e-06,1.0220595476307e-05,4.63954082853136e-05
2006-05-20,4.86738866157083e-07,2.87794315990342e-05,2.5151217677184e-06,3.42315902626098e-06,1.34375743870822e-05,4.86420256462529e-05
2006-05-21,4.69981847777428e-07,2.64083386658013e-05,2.29428905514179e-06,3.5939584161817e-06,1.36405370840625e-05,4.64071050689647e-05
2006-05-22,4.85331644444281e-07,2.90695063226452e-05,2.61858092084174e-06,3.75372236547201e-06,9.25981344623916e-06,4.51869546996424e-05
2006-05-23,5.13697262509076e-07,3.34573490913972e-05,3.15375943504061e-06,4.19937748378016e-06,1.0035652516466e-05,5.13598357891931e-05
2006-05-24,4.55098334926702e-07,2.68090094737576e-05,2.51386817297707e-06,3.53691365294841e-06,6.2603065282552e-06,3.9575196162865e-05
2006-05-25,3.99028121953333e-07,2.27385011413955e-05,1.94588011753939e-06,2.93123746275631e-06,4.24173746091952e-06,3.2256384304564e-05
2006-05-26,4.17922230428986e-07,2.52373223886696e-05,2.10247518274952e-06,3.12573476098482e-06,4.75434106268865e-06,3.56377956255215e-05
2006-05-27,4.68567321120953e-07,3.11089266597069e-05,2.67372662556179e-06,3.49601368119815e-06,3.99939860260074e-06,4.17466328901886e-05
2006-05-28,4.58757751353871e-07,3.32621615456153e-05,2.77254460033086e-06,3.46221094916947e-06,4.06130004020103e-06,4.40169748866706e-05
2006-05-29,4.35335210664433e-07,2.91425387606508e-05,2.59884095458052e-06,3.10245428263993e-06,3.78944000645874e-06,3.90686092149944e-05
2006-05-30,4.11942537837264e-07,2.53082118040411e-05,2.45689909758023e-06,2.88369672127641e-06,4.0864810848171e-06,3.51472312455521e-05
2006-05-31,3.74657107082708e-07,2.42679742285046e-05,1.98815568981608e-06,2.71969118806087e-06,7.22331173313431e-06,3.65737899465985e-05
2006-06-01,3.87104874609669e-07,2.50039613770064e-05,2.11760208250887e-06,2.64034795395044e-06,9.46115560704223e-06,3.96101718951176e-05
2006-06-02,4.35044502677942e-07,2.62345599727127e-05,2.77998738131636e-06,2.82801825725306e-06,7.89897418311707e-06,4.01765842970771e-05
2006-06-03,3.98450245862818e-07,2.74509115527582e-05,2.54335397638009e-06,2.69024561509923e-06,5.0925257171541e-06,3.81754871072545e-05
2006-06-04,3.56451821240007e-07,3.19701290632695e-05,1.98977943771456e-06,2.75362941574343e-06,4.02509753088228e-06,4.10950872688498e-05
2006-06-05,3.65492070831886e-07,2.92557078728928e-05,2.2734092396063e-06,2.73159092446211e-06,9.16416014027668e-06,4.37903602480697e-05
2006-06-06,4.05119162755576e-07,2.32748059300687e-05,3.11360915673385e-06,2.65456046151485e-06,7.74308330171896e-06,3.71911780127919e-05
2006-06-07,4.40672239641249e-07,2.10201078459992e-05,3.66451022848542e-06,2.57465196270393e-06,8.96767640434856e-06,3.66676186811784e-05
2006-06-08,4.43219362901859e-07,2.11655162596591e-05,3.52041790338614e-06,2.7432826506289e-06,7.91714504054033e-06,3.57895812171163e-05
2006-06-09,4.80726415349332e-07,2.70842597796071e-05,2.86536427475515e-06,3.76810122556349e-06,6.13392426821576e-06,4.03323759634908e-05
2006-06-10,5.57862696730422e-07,2.93755112064315e-05,2.59195437498548e-06,4.58700206934473e-06,5.97840490626076e-06,4.30907352537529e-05
2006-06-11,5.45607488910459e-07,2.51245608101461e-05,2.60240114985629e-06,4.21086208060624e-06,5.28583222669983e-06,3.77692637562189e-05
2006-06-12,4.14976236034159e-07,1.91656938646909e-05,2.48425577678637e-06,2.90104173784317e-06,1.06750358211652e-05,3.56410034365198e-05
2006-06-13,3.67751768660169e-07,1.7005251071197e-05,2.15743485271357e-06,2.5446132368648e-06,1.12122554869989e-05,3.32873064164344e-05
2006-06-14,3.51658391957605e-07,1.72006007468629e-05,2.11774259284344e-06,2.4478616499292e-06,4.3112505835809e-06,2.64291139651741e-05
2006-06-15,3.26261398985751e-07,1.55482586779547e-05,2.15798478852038e-06,2.41546513670038e-06,4.54109301217194e-06,2.49890630143331e-05
2006-06-16,3.44488194020537e-07,1.61655998534693e-05,2.50787629041967e-06,2.30255957796589e-06,3.28320158360086e-06,2.46037254994763e-05
2006-06-17,3.54890925166894e-07,1.66818266674586e-05,2.4017941526599e-06,2.26295012042339e-06,2.31129406871084e-06,2.40127559344196e-05
2006-06-18,3.58132620144327e-07,1.58873076933445e-05,2.22844436314646e-06,2.26715515409332e-06,1.66840953243316e-06,2.24094493631618e-05
2006-06-19,4.27908022516993e-07,2.25985877236424e-05,2.17461301775121e-06,2.65455325471348e-06,2.92943108600793e-06,3.0785093104632e-05
2006-06-20,4.70192457764924e-07,2.99821364002804e-05,2.14503610852851e-06,2.75065994497473e-06,4.0074475734959e-06,3.93554724850445e-05
2006-06-21,4.17020504047691e-07,2.46325120510198e-05,2.0314184284948e-06,2.44744214213806e-06,3.92243316964027e-06,3.34508262953406e-05
2006-06-22,3.68306351654489e-07,1.82613172872723e-05,2.14464432127861e-06,2.15772513960538e-06,8.34358932436771e-06,3.12755824241785e-05
2006-06-23,3.43700091738426e-07,1.55204859923688e-05,2.29872648517928e-06,1.99706166459366e-06,7.49110428854126e-06,2.76510785224214e-05
2006-06-24,3.40731405982564e-07,1.52266772021811e-05,2.18871066227235e-06,2.08467017276985e-06,4.692661502744e-06,2.45334509459499e-05
2006-06-25,3.43938432222886e-07,1.5905947030737e-05,2.19476695272871e-06,2.11607515420831e-06,5.60069524709095e-06,2.61614228169879e-05
2006-06-26,3.37770044880739e-07,1.54348560213549e-05,2.27470043058757e-06,2.05699797551817e-06,3.9139604377226e-06,2.4018284910064e-05
2006-06-27,3.51901211073564e-07,1.56550481131633e-05,2.38482880772491e-06,2.17643058686084e-06,1.99025693875575e-06,2.25584656575783e-05
2006-06-28,4.33423072180725e-07,1.56550684055296e-05,3.23066966244878e-06,2.53164119395303e-06,2.61019768326889e-06,2.4461000017381e-05
2006-06-29,5.1580546600028e-07,1.75282070043615e-05,3.33098504149322e-06,3.18366924667724e-06,3.27232834332928e-06,2.78309951018615e-05
2006-06-30,5.60512532144897e-07,1.9810377796081e-05,2.73979093538279e-06,3.72341485997071e-06,4.15685974906018e-06,3.09909558726396e-05
2006-07-01,4.51459826933108e-07,1.66930339233931e-05,2.61647933192137e-06,3.12128237413601e-06,3.32417446835017e-06,2.62064299247338e-05
2006-07-02,3.7275540196396e-07,1.31511908051348e-05,2.58895265558058e-06,2.32175237315276e-06,3.41865117313644e-06,2.18533024089686e-05
2006-07-03,4.00155713473982e-07,1.20725179089644e-05,2.99242025394914e-06,2.38223523489893e-06,4.02604301276542e-06,2.18733721240519e-05
2006-07-04,4.50526941960545e-07,1.27120983386804e-05,3.56064848496289e-06,2.70414596529803e-06,2.3987938210218e-06,2.18262135519237e-05
2006-07-05,4.8928744423737e-07,1.41024834927894e-05,3.59302493266566e-06,3.13156083394806e-06,1.52357606064639e-06,2.28399327642869e-05
2006-07-06,4.89684443833254e-07,1.5228274307188e-05,3.16269152722267e-06,3.36229932010147e-06,2.97573586641163e-06,2.5218685464757e-05
2006-07-07,5.0266665704757e-07,1.6619238297273e-05,2.9298986785594e-06,3.47996998514253e-06,3.5927370784374e-06,2.71245106964599e-05
2006-07-08,4.97658125492789e-07,1.32251460042694e-05,3.07835260105365e-06,3.13433900312708e-06,2.33013163595394e-06,2.22656273698969e-05
2006-07-09,4.59818427089098e-07,1.20117977013537e-05,2.8310154519183e-06,2.69238936991958e-06,4.73139097986051e-06,2.27264119301412e-05
2006-07-10,4.02582553802634e-07,1.04114865517276e-05,3.07833040213202e-06,2.28456970954076e-06,5.07660956114941e-06,2.12535787783524e-05
2006-07-11,3.60013921811704e-07,8.86360121196859e-06,2.92154964650104e-06,2.19876512859498e-06,6.12585018422032e-06,2.04697800930966e-05
2006-07-12,3.58119894502891e-07,9.20551099477078e-06,2.88611918949869e-06,2.23236656728621e-06,6.7341532892378e-06,2.14162699352964e-05
2006-07-13,3.59843301015387e-07,9.26735356510375e-06,2.91702236707025e-06,2.15567594375624e-06,6.90598303433593e-06,2.16058782112816e-05
2006-07-14,3.58625975788498e-07,9.28730979297198e-06,2.91847790718389e-06,2.32201432371047e-06,8.21677559804769e-06,2.31032035977025e-05
2006-07-15,3.66936862729536e-07,9.14808283031651e-06,2.71199163318161e-06,2.48316472803125e-06,5.22981301305071e-06,1.99399890673096e-05
2006-07-16,3.51443558028797e-07,1.07921201517779e-05,2.48690260507849e-06,2.12701935988917e-06,7.10208367454618e-06,2.28595693493205e-05
2006-07-17,3.53964977334688e-07,1.05294187442748e-05,2.49258175780438e-06,2.07083090510977e-06,7.76131314188963e-06,2.32081095264132e-05
2006-07-18,3.70042395783081e-07,1.01329094231243e-05,2.576537930391e-06,2.20646518646705e-06,6.5555839829103e-06,2.18415389186757e-05
2006-07-19,3.82875309667326e-07,1.11759260665695e-05,2.55198184003595e-06,2.5081158916142e-06,4.62981850307197e-06,2.12487176109589e-05
2006-07-20,3.93353792803413e-07,1.27630992869126e-05,2.60664816057121e-06,2.58777225930218e-06,4.36330035850682e-06,2.27141738580962e-05
2006-07-21,3.87302371121443e-07,1.08438521510052e-05,2.51595385148585e-06,2.24557495279169e-06,4.07378157053583e-06,2.006646489694e-05
2006-07-22,4.00380530006359e-07,1.08433799992856e-05,2.58481117467584e-06,2.41053868376197e-06,3.31802690496835e-06,1.95571372926981e-05
2006-07-23,4.91799925441931e-07,1.11037663688572e-05,4.62963269229746e-06,2.44756715231337e-06,2.39863637444835e-06,2.10714025133583e-05
2006-07-24,5.26465189946965e-07,1.22879473190923e-05,5.12351262982594e-06,2.5385057522528e-06,2.72076741405542e-06,2.31971983051735e-05
2006-07-25,4.93055240820922e-07,1.15078955262566e-05,4.51322466509827e-06,2.45594575030641e-06,2.01950668562832e-06,2.09896278681105e-05
2006-07-26,4.71335634482455e-07,1.0607445017085e-05,4.084164470227e-06,2.44274229511934e-06,2.12641737471702e-06,1.97321047916308e-05
2006-07-27,3.85227504362598e-07,9.82401984428295e-06,2.35787853355109e-06,2.24065872343216e-06,2.14313955779085e-06,1.69509241634196e-05
2006-07-28,4.00727103269236e-07,9.72405853689603e-06,2.85845215075216e-06,2.34261004755427e-06,1.59323584502721e-06,1.69190836834989e-05
2006-07-29,4.12874579647574e-07,1.04701024668568e-05,3.14662461134937e-06,2.32589255010634e-06,2.46920485770927e-06,1.88246990656693e-05
2006-07-30,4.26834743149526e-07,1.25829061835063e-05,3.3451400766142e-06,2.44781632350929e-06,2.62997789493109e-06,2.14326752217104e-05
2006-07-31,4.15535040093034e-07,1.0540094014217e-05,3.05505101363955e-06,2.40260036310917e-06,2.20300778636506e-06,1.86162882174238e-05
2006-08-01,3.84658532500583e-07,9.98982448193381e-06,2.47367265764358e-06,2.34330723576061e-06,1.55986169801029e-06,1.67513246058489e-05
2006-08-02,4.00420369940381e-07,9.64328733998239e-06,2.45694703562456e-06,2.45893412709348e-06,1.5225380732872e-06,1.6482126945928e-05
2006-08-03,4.03904142451056e-07,8.28588199586735e-06,2.31371520833961e-06,2.48383441000619e-06,2.46805217061704e-06,1.59553879272812e-05
2006-08-04,4.2985192020675e-07,8.36014147027603e-06,2.4161080242209e-06,2.8071231164942e-06,4.29472229697453e-06,1.83079468281724e-05
2006-08-05,4.04109011875202e-07,8.08359033918839e-06,2.54598900036361e-06,2.7493508953933e-06,5.77278835478521e-06,1.95558276016057e-05
2006-08-06,3.67790360620688e-07,7.2175979962066e-06,2.35474510504593e-06,2.58156452070022e-06,6.43293933623277e-06,1.89546373188062e-05
2006-08-07,3.61570047538491e-07,6.78738318849745e-06,2.40466718400728e-06,2.34199561238012e-06,4.09733100280813e-06,1.59929470352315e-05
2006-08-08,3.69753514981129e-07,6.73495369705345e-06,2.58604583199043e-06,2.14678495809028e-06,2.86358867437857e-06,1.47011266764939e-05
2006-08-09,3.85244709909182e-07,6.74569235526628e-06,2.62829278626218e-06,2.4057757391292e-06,2.48013320625413e-06,1.4645138796821e-05
2006-08-10,4.12337794758821e-07,7.08712776532414e-06,2.87406401920592e-06,2.60962344951939e-06,2.50095149727376e-06,1.5484104526082e-05
2006-08-11,4.6143389234986e-07,8.03758585478094e-06,3.25134361340583e-06,3.02380543933007e-06,2.43834392351338e-06,1.72125127233801e-05
2006-08-12,4.47900850572895e-07,7.8460660422619e-06,3.55649749069394e-06,2.6702182868345e-06,1.9086894426254e-06,1.64293721129886e-05
2006-08-13,3.90360734374931e-07,8.02542880291221e-06,3.20113462856439e-06,2.1302354802655e-06,2.62707074688644e-06,1.63742303930035e-05
2006-08-14,3.79741263049425e-07,9.467684741698e-06,2.61869478124574e-06,2.48115888136846e-06,3.28358860236519e-06,1.82308682697268e-05
2006-08-15,3.87855392908089e-07,9.52416797025113e-06,2.34996745254843e-06,2.65271026388287e-06,3.10736729674236e-06,1.80220683763329e-05
2006-08-16,3.52191572862227e-07,7.03767670707581e-06,2.00112618429794e-06,2.32742837506367e-06,2.13473470395874e-06,1.38531575432584e-05
2006-08-17,3.52786277578848e-07,6.06173580751379e-06,1.93207008457334e-06,2.31002253706114e-06,2.58992136142456e-06,1.32465360681517e-05
2006-08-18,3.41745626993573e-07,6.9694671229425e-06,1.9247496487634e-06,2.5011080469677e-06,2.70794243251156e-06,1.44450128781787e-05
2006-08-19,3.3302821176737e-07,8.0843138479998e-06,2.01941296525696e-06,2.54255818164576e-06,2.32748858932171e-06,1.53068017959916e-05
2006-08-20,3.58635555215423e-07,9.03435223373101e-06,2.26779549246698e-06,2.71093286180524e-06,1.65487648985503e-06,1.60265926330737e-05
2006-08-21,3.97607279006042e-07,9.23259657572681e-06,2.19048237915328e-06,3.03039198679133e-06,1.12378382560365e-06,1.59748620462811e-05
