time,nwvf
2000-11-07 14:00:00,-23133.629629016177
2000-11-07 20:00:00,-4055.2501606176756
2000-11-08 02:00:00,8721.408607705162
2000-11-08 08:00:00,28347.160466982717
2000-11-08 14:00:00,63115.555776573005
2000-11-08 20:00:00,65936.02912096566
2000-11-09 02:00:00,47581.635967296854
2000-11-09 08:00:00,33374.69030393046
2000-11-09 14:00:00,3951.277446162484
2000-11-09 20:00:00,-753.4503386929501
2000-11-10 02:00:00,-5272.256132462433
2000-11-10 08:00:00,-2791.746262339774
2000-11-10 14:00:00,-4704.936928795311
2000-11-10 20:00:00,-288.19802532889094
2000-11-11 02:00:00,-8800.895504921566
2000-11-11 08:00:00,-7838.893800847977
2000-11-11 14:00:00,-18202.101508115065
2000-11-11 20:00:00,-19212.180756323258
2000-11-12 02:00:00,-32282.45466849549
2000-11-12 08:00:00,-28733.29827553443
2000-11-12 14:00:00,-17004.882586326527
2000-11-12 20:00:00,1449.998420899266
2000-11-13 02:00:00,18444.60158258084
2000-11-13 08:00:00,51429.14548577861
2000-11-13 14:00:00,82634.37872990075
2000-11-13 20:00:00,114390.54358808987
2000-11-14 02:00:00,123593.23945883838
2000-11-14 08:00:00,125477.78437699543
2000-11-14 14:00:00,123248.63531292467
2000-11-14 20:00:00,126600.6177708344
2000-11-15 02:00:00,128189.47033915031
2000-11-15 08:00:00,138506.04824311106
2000-11-15 14:00:00,132742.5153196992
2000-11-15 20:00:00,146333.00457263517
2000-11-16 02:00:00,148133.68741854466
2000-11-16 08:00:00,149104.29191001187
2000-11-16 14:00:00,148896.44931020527
2000-11-16 20:00:00,118548.99437345135
2000-11-17 02:00:00,107468.52055291158
2000-11-17 08:00:00,71370.04414799358
2000-11-17 14:00:00,42385.95207886648
2000-11-17 20:00:00,22166.64565153041
2000-11-18 02:00:00,9845.0094436124
2000-11-18 08:00:00,13306.306791252706
2000-11-18 14:00:00,12752.735315900163
2000-11-18 20:00:00,10119.20063452342
2000-11-19 02:00:00,4646.409449609217
2000-11-19 08:00:00,9051.935623598984
2000-11-19 14:00:00,47382.516993604666
2000-11-19 20:00:00,69540.26705622564
2000-11-20 02:00:00,82671.69930406101
2000-11-20 08:00:00,85176.0539071512
2000-11-20 14:00:00,98421.36270642802
2000-11-20 20:00:00,117171.1726881144
2000-11-21 02:00:00,124942.86854107991
2000-11-21 08:00:00,109512.47962968597
2000-11-21 14:00:00,101550.43490557377
2000-11-21 20:00:00,84917.4032728838
2000-11-22 02:00:00,85133.63022085793
2000-11-22 08:00:00,74215.61011752837
2000-11-22 14:00:00,49991.61088178524
2000-11-22 20:00:00,19391.786600424923
2000-11-23 02:00:00,21595.320179503866
2000-11-23 08:00:00,38575.3518181299
2000-11-23 14:00:00,16713.41262024934
2000-11-23 20:00:00,9055.216859633498
2000-11-24 02:00:00,2908.497381043753
2000-11-24 08:00:00,15331.231445676729
2000-11-24 14:00:00,17247.505823334675
2000-11-24 20:00:00,12214.596339488984
2000-11-25 02:00:00,25865.51424812006
2000-11-25 08:00:00,84429.8097390978
2000-11-25 14:00:00,97934.96826456394
2000-11-25 20:00:00,98615.29955805436
2000-11-26 02:00:00,70265.74555487082
2000-11-26 08:00:00,59796.07428692016
2000-11-26 14:00:00,23981.5781712102
2000-11-26 20:00:00,8018.340463173182
2000-11-27 02:00:00,-17891.32058492257
2000-11-27 08:00:00,-31833.064761060323
2000-11-27 14:00:00,-29449.918366415048
2000-11-27 20:00:00,20770.967721371075
2000-11-28 02:00:00,32169.54017917748
2000-11-28 08:00:00,26381.964997965995
2000-11-28 14:00:00,-10085.610955868404
2000-11-28 20:00:00,-23641.015150979227
2000-11-29 02:00:00,-38587.94460713205
2000-11-29 08:00:00,-26949.168010555408
2000-11-29 14:00:00,-34041.452803365966
2000-11-29 20:00:00,-27863.292019148055
2000-11-30 02:00:00,-31861.554813314673
2000-11-30 08:00:00,-17861.13181911211
2000-11-30 14:00:00,-17278.266249247466
2000-11-30 20:00:00,-9361.66385562743
2000-12-01 02:00:00,7083.257907983312
2000-12-01 08:00:00,14097.551763702975
2000-12-01 14:00:00,17605.836783168972
2000-12-01 20:00:00,15536.912891437945
2000-12-02 02:00:00,8836.020067713123
2000-12-02 08:00:00,11120.334331658763
2000-12-02 14:00:00,18627.567672649864
2000-12-02 20:00:00,21122.25750189618
2000-12-03 02:00:00,21630.772401134564
2000-12-03 08:00:00,25427.28797943121
2000-12-03 14:00:00,22687.149146166852
2000-12-03 20:00:00,31696.9538849884
2000-12-04 02:00:00,47366.25024272535
2000-12-04 08:00:00,67370.04545912599
2000-12-04 14:00:00,74609.06564015422
2000-12-04 20:00:00,72868.00276003897
2000-12-05 02:00:00,69572.85168205848
2000-12-05 08:00:00,73350.18178960374
2000-12-05 14:00:00,69293.44002602597
2000-12-05 20:00:00,72611.73636668618
2000-12-06 02:00:00,48851.82753353002
2000-12-06 08:00:00,21292.349620555
2000-12-06 14:00:00,-25904.97506193173
2000-12-06 20:00:00,-43141.91911630262
2000-12-07 02:00:00,-105726.16562801221
2000-12-07 08:00:00,-81922.7409124323
2000-12-07 14:00:00,-54568.01026895372
2000-12-07 20:00:00,-42462.605656652944
2000-12-08 02:00:00,-46404.69936003327
2000-12-08 08:00:00,-41217.227856975405
2000-12-08 14:00:00,-40924.21719720779
2000-12-08 20:00:00,-36266.43293156852
2000-12-09 02:00:00,-42497.89521077485
2000-12-09 08:00:00,-43565.119554822086
2000-12-09 14:00:00,-46393.00124232949
2000-12-09 20:00:00,-40397.76936703573
2000-12-10 02:00:00,-37132.96275090983
2000-12-10 08:00:00,-27242.29950904384
2000-12-10 14:00:00,-26205.714752188578
2000-12-10 20:00:00,-22836.04568842992
2000-12-11 02:00:00,-21090.483889785763
2000-12-11 08:00:00,-13949.99839029823
2000-12-11 14:00:00,-11973.59048228255
2000-12-11 20:00:00,-19307.931499642036
2000-12-12 02:00:00,-17278.426592934706
2000-12-12 08:00:00,-965.7639711698189
2000-12-12 14:00:00,10203.499585223159
2000-12-12 20:00:00,7149.9945772872725
2000-12-13 02:00:00,-10841.980014433415
2000-12-13 08:00:00,-21822.48767935511
2000-12-13 14:00:00,-39759.82457869372
2000-12-13 20:00:00,-38367.897296522846
2000-12-14 02:00:00,-17696.087040868988
2000-12-14 08:00:00,3908.055527165357
2000-12-14 14:00:00,37054.56398313617
2000-12-14 20:00:00,59082.800499077566
2000-12-15 02:00:00,55932.08887361921
2000-12-15 08:00:00,46549.259651276225
2000-12-15 14:00:00,38838.575733215934
2000-12-15 20:00:00,38498.08939909625
2000-12-16 02:00:00,34619.77994973528
2000-12-16 08:00:00,37875.9675117167
2000-12-16 14:00:00,40013.90193214246
2000-12-16 20:00:00,36169.827021917794
2000-12-17 02:00:00,43006.24976632599
2000-12-17 08:00:00,34720.15045030379
2000-12-17 14:00:00,21121.80668051467
2000-12-17 20:00:00,1850.5009323881968
2000-12-18 02:00:00,-6999.283130390383
2000-12-18 08:00:00,-16509.030190736914
2000-12-18 14:00:00,-30931.610227581114
2000-12-18 20:00:00,-37351.06037523507
2000-12-19 02:00:00,-29267.3542974749
2000-12-19 08:00:00,-7822.020532543015
2000-12-19 14:00:00,26533.761669528692
2000-12-19 20:00:00,45582.84733389279
2000-12-20 02:00:00,49976.998691852496
2000-12-20 08:00:00,60968.56309972902
2000-12-20 14:00:00,101110.1450833448
2000-12-20 20:00:00,98398.54277876588
2000-12-21 02:00:00,80552.67149580012
2000-12-21 08:00:00,71702.64807940146
2000-12-21 14:00:00,51966.199237523986
2000-12-21 20:00:00,11964.079080661259
2000-12-22 02:00:00,-17508.09684859981
2000-12-22 08:00:00,-39892.570561155175
2000-12-22 14:00:00,-63326.619193053724
2000-12-22 20:00:00,-78604.06346503721
2000-12-23 02:00:00,-79840.46666587247
2000-12-23 08:00:00,-70067.65371030559
2000-12-23 14:00:00,-67583.6557840301
2000-12-23 20:00:00,-73246.98552202534
2000-12-24 02:00:00,-71887.39654060255
2000-12-24 08:00:00,-67217.35179244338
2000-12-24 14:00:00,-76458.57197691723
2000-12-24 20:00:00,-77627.41703752913
2000-12-25 02:00:00,-71605.31248978274
2000-12-25 08:00:00,-62768.43725573767
2000-12-25 14:00:00,-60878.073488408925
2000-12-25 20:00:00,-62079.2522021258
2000-12-26 02:00:00,-63362.62913185742
2000-12-26 08:00:00,-62497.842178681756
2000-12-26 14:00:00,-70233.57921691776
2000-12-26 20:00:00,-64002.73042660172
2000-12-27 02:00:00,-59164.241149265654
2000-12-27 08:00:00,-52989.27097204164
2000-12-27 14:00:00,-49587.712105094855
2000-12-27 20:00:00,-44481.792795659676
2000-12-28 02:00:00,-38669.854669274086
2000-12-28 08:00:00,-32208.436304351482
2000-12-28 14:00:00,-32325.150241910596
2000-12-28 20:00:00,-23938.60141538704
2000-12-29 02:00:00,-13880.30698188812
2000-12-29 08:00:00,-3395.4088732036253
2000-12-29 14:00:00,3685.3032882670736
2000-12-29 20:00:00,7940.921186184619
2000-12-30 02:00:00,18446.742984143024
2000-12-30 08:00:00,40154.49313617086
2000-12-30 14:00:00,33194.673143413704
2000-12-30 20:00:00,17366.448305764254
2000-12-31 02:00:00,6349.428756583152
2000-12-31 08:00:00,3539.4428188645534
2000-12-31 14:00:00,-3931.043931890166
2000-12-31 20:00:00,10728.658856343418
2001-01-01 02:00:00,17172.84608444171
2001-01-01 08:00:00,41301.066691007414
2001-01-01 14:00:00,31013.053201590756
2001-01-01 20:00:00,27579.895009150117
2001-01-02 02:00:00,34533.56384625334
2001-01-02 08:00:00,63022.1753312395
2001-01-02 14:00:00,67506.29111684806
2001-01-02 20:00:00,67290.21754109651
2001-01-03 02:00:00,86786.19268090348
2001-01-03 08:00:00,80806.16324621721
2001-01-03 14:00:00,71333.96449454327
2001-01-03 20:00:00,74113.78955231005
2001-01-04 02:00:00,70581.52037058327
2001-01-04 08:00:00,63474.99055164554
2001-01-04 14:00:00,66731.26409502447
2001-01-04 20:00:00,68808.63043046187
2001-01-05 02:00:00,64135.37880855791
2001-01-05 08:00:00,42155.14547446139
2001-01-05 14:00:00,32476.596016418607
2001-01-05 20:00:00,10001.539739680977
2001-01-06 02:00:00,-5504.893908252234
2001-01-06 08:00:00,-21033.54096642193
2001-01-06 14:00:00,-31073.844373448323
2001-01-06 20:00:00,-38957.16731859083
2001-01-07 02:00:00,-41858.93723623521
2001-01-07 08:00:00,-35609.63033131426
2001-01-07 14:00:00,-31686.4130304186
2001-01-07 20:00:00,-24609.1958965654
2001-01-08 02:00:00,-20240.820367284752
2001-01-08 08:00:00,-12097.329332399975
2001-01-08 14:00:00,-7940.140382142411
2001-01-08 20:00:00,-686.6427928315878
2001-01-09 02:00:00,7930.346636202285
2001-01-09 08:00:00,11325.889129145275
2001-01-09 14:00:00,14717.56362111132
2001-01-09 20:00:00,17181.552281894477
2001-01-10 02:00:00,15981.685365444942
2001-01-10 08:00:00,17504.68547855826
2001-01-10 14:00:00,10611.211753083959
2001-01-10 20:00:00,12731.183032895842
2001-01-11 02:00:00,19507.394398924243
2001-01-11 08:00:00,41582.27698492286
2001-01-11 14:00:00,78774.06495465542
2001-01-11 20:00:00,116268.54462475033
2001-01-12 02:00:00,159486.08554206934
2001-01-12 08:00:00,179667.30453413227
2001-01-12 14:00:00,176825.80989996044
2001-01-12 20:00:00,188565.7378011478
2001-01-13 02:00:00,151895.7407231927
2001-01-13 08:00:00,93068.42116578261
2001-01-13 14:00:00,91247.06560332704
2001-01-13 20:00:00,64828.207614366744
2001-01-14 02:00:00,85300.75946703517
2001-01-14 08:00:00,159195.5520760785
2001-01-14 14:00:00,97661.11983733217
2001-01-14 20:00:00,74334.25515079901
2001-01-15 02:00:00,-1577.9538452267648
2001-01-15 08:00:00,-9259.485421889765
2001-01-15 14:00:00,44440.953955666366
2001-01-15 20:00:00,35962.033222363825
2001-01-16 02:00:00,7048.043878061919
2001-01-16 08:00:00,-3671.294130027649
2001-01-16 14:00:00,-20167.489854320782
2001-01-16 20:00:00,28650.88859175825
2001-01-17 02:00:00,96478.48986726083
2001-01-17 08:00:00,73468.34346799112
2001-01-17 14:00:00,55397.823707738855
2001-01-17 20:00:00,89686.18255123735
2001-01-18 02:00:00,87578.86680360956
2001-01-18 08:00:00,51274.606704781974
2001-01-18 14:00:00,11645.757356525422
2001-01-18 20:00:00,-18506.749866226055
2001-01-19 02:00:00,-22259.32430275455
2001-01-19 08:00:00,-12118.896720244398
2001-01-19 14:00:00,12092.042638364197
2001-01-19 20:00:00,44709.47153625284
2001-01-20 02:00:00,67756.65965109631
2001-01-20 08:00:00,65464.27475489298
2001-01-20 14:00:00,76587.05607064831
2001-01-20 20:00:00,134850.91861581433
2001-01-21 02:00:00,139767.0281807034
2001-01-21 08:00:00,129604.54753164401
2001-01-21 14:00:00,153976.69503910976
2001-01-21 20:00:00,173046.14202793167
2001-01-22 02:00:00,174810.1642650023
2001-01-22 08:00:00,125566.45211221704
2001-01-22 14:00:00,105043.13870151894
2001-01-22 20:00:00,111462.47265809518
2001-01-23 02:00:00,120983.44842419155
2001-01-23 08:00:00,116175.79625887956
2001-01-23 14:00:00,94247.17500150156
2001-01-23 20:00:00,76221.86751340759
2001-01-24 02:00:00,58252.70355406282
2001-01-24 08:00:00,53695.4292182853
2001-01-24 14:00:00,61139.07583008915
2001-01-24 20:00:00,72538.11305220639
2001-01-25 02:00:00,74236.34790107794
2001-01-25 08:00:00,73561.12901500675
2001-01-25 14:00:00,75757.40994701507
2001-01-25 20:00:00,63206.56592392124
2001-01-26 02:00:00,42021.30264822635
2001-01-26 08:00:00,20998.30950783888
2001-01-26 14:00:00,11083.134596219315
2001-01-26 20:00:00,14143.527411241817
2001-01-27 02:00:00,7839.888396473169
2001-01-27 08:00:00,13142.760877912035
2001-01-27 14:00:00,6952.918242741217
2001-01-27 20:00:00,11484.876866507406
2001-01-28 02:00:00,10118.927585490803
2001-01-28 08:00:00,15820.279691755679
2001-01-28 14:00:00,4331.913607184658
2001-01-28 20:00:00,389.66653158175023
2001-01-29 02:00:00,-5626.150916949784
2001-01-29 08:00:00,-2601.2323998627467
2001-01-29 14:00:00,-1592.277881286782
2001-01-29 20:00:00,6210.501408787553
2001-01-30 02:00:00,3788.358964641444
2001-01-30 08:00:00,21158.42546056557
2001-01-30 14:00:00,30916.063861383594
2001-01-30 20:00:00,43185.0167108466
2001-01-31 02:00:00,47480.15003238234
2001-01-31 08:00:00,79645.68394320039
2001-01-31 14:00:00,91727.58542430212
2001-01-31 20:00:00,126984.71758788309
2001-02-01 02:00:00,150499.83970616417
2001-02-01 08:00:00,162487.08728772067
2001-02-01 14:00:00,174160.21926215445
2001-02-01 20:00:00,203252.77337850173
2001-02-02 02:00:00,180598.28322045744
2001-02-02 08:00:00,176837.48477944869
2001-02-02 14:00:00,176620.45843685992
2001-02-02 20:00:00,156575.21089157567
2001-02-03 02:00:00,131731.37408504073
2001-02-03 08:00:00,96730.05749343104
2001-02-03 14:00:00,63080.024545009466
2001-02-03 20:00:00,42719.378643104545
2001-02-04 02:00:00,30840.79992888654
2001-02-04 08:00:00,26891.502378688223
2001-02-04 14:00:00,26350.925713466702
2001-02-04 20:00:00,29866.758505340702
2001-02-05 02:00:00,44258.78958403354
2001-02-05 08:00:00,40975.187899177356
2001-02-05 14:00:00,33255.6455733525
2001-02-05 20:00:00,10431.704671398345
2001-02-06 02:00:00,-7390.1336490539925
2001-02-06 08:00:00,-6453.25710362429
2001-02-06 14:00:00,3402.1677081939824
2001-02-06 20:00:00,14669.955488930662
2001-02-07 02:00:00,17366.950251219958
2001-02-07 08:00:00,24231.48194114762
2001-02-07 14:00:00,30710.719369747734
2001-02-07 20:00:00,10864.967257247446
2001-02-08 02:00:00,1641.937947899788
2001-02-08 08:00:00,28157.037006526793
2001-02-08 14:00:00,44950.5773177861
2001-02-08 20:00:00,36403.36411664906
2001-02-09 02:00:00,22574.80166930806
2001-02-09 08:00:00,19789.57140260623
2001-02-09 14:00:00,-624.2783937818339
2001-02-09 20:00:00,-2943.8357354182963
2001-02-10 02:00:00,-827.0071337807583
2001-02-10 08:00:00,15027.596273763365
2001-02-10 14:00:00,15913.234877744768
2001-02-10 20:00:00,36953.410354703905
2001-02-11 02:00:00,59173.9779615777
2001-02-11 08:00:00,88608.82169757073
2001-02-11 14:00:00,91787.04737023069
2001-02-11 20:00:00,87468.49457507183
2001-02-12 02:00:00,92296.14090103607
2001-02-12 08:00:00,92534.77878407878
2001-02-12 14:00:00,84757.4406923797
2001-02-12 20:00:00,87938.76169534984
2001-02-13 02:00:00,130427.46851569942
2001-02-13 08:00:00,138069.9227091072
2001-02-13 14:00:00,130424.31741367195
2001-02-13 20:00:00,133374.0091794068
2001-02-14 02:00:00,90853.52177548212
2001-02-14 08:00:00,61897.00417291702
2001-02-14 14:00:00,15390.354113658392
2001-02-14 20:00:00,-15023.929283350855
2001-02-15 02:00:00,-29089.879397738423
2001-02-15 08:00:00,-27008.40686961478
2001-02-15 14:00:00,-6605.26756676997
2001-02-15 20:00:00,6560.5665353536015
2001-02-16 02:00:00,20672.14953360077
2001-02-16 08:00:00,117047.3408851348
2001-02-16 14:00:00,127894.98637651734
2001-02-16 20:00:00,47005.755805024106
2001-02-17 02:00:00,-2181.9510863944192
2001-02-17 08:00:00,13304.16538969052
2001-02-17 14:00:00,35264.60557369925
2001-02-17 20:00:00,74773.01125080221
2001-02-18 02:00:00,90070.03139555818
2001-02-18 08:00:00,107848.68846389059
2001-02-18 14:00:00,124403.09127047303
2001-02-18 20:00:00,116426.76898673191
2001-02-19 02:00:00,45669.96275631621
2001-02-19 08:00:00,29704.06078686731
2001-02-19 14:00:00,35477.28869380323
2001-02-19 20:00:00,48931.520669909354
2001-02-20 02:00:00,43142.244451320206
2001-02-20 08:00:00,51362.68883697193
2001-02-20 14:00:00,33746.51801935148
2001-02-20 20:00:00,16281.198077921175
2001-02-21 02:00:00,873.7255327838561
2001-02-21 08:00:00,-6980.2463842184725
2001-02-21 14:00:00,-22201.00102938753
2001-02-21 20:00:00,-55506.16956388134
2001-02-22 02:00:00,-71277.65365064217
2001-02-22 08:00:00,-75842.75461741419
2001-02-22 14:00:00,-85399.79144638845
2001-02-22 20:00:00,-76039.79609463693
2001-02-23 02:00:00,-69627.63345137691
2001-02-23 08:00:00,-52908.99223263065
2001-02-23 14:00:00,-43556.930407665124
2001-02-23 20:00:00,-41379.55144017857
2001-02-24 02:00:00,-39239.139825976046
2001-02-24 08:00:00,-34263.87738342511
2001-02-24 14:00:00,-29288.452273365376
2001-02-24 20:00:00,-22112.07302615185
2001-02-25 02:00:00,-17395.443789206638
2001-02-25 08:00:00,-15585.506323957577
2001-02-25 14:00:00,-32882.49095582403
2001-02-25 20:00:00,-45499.25017730241
2001-02-26 02:00:00,-47643.60764050395
2001-02-26 08:00:00,-40081.76681681098
2001-02-26 14:00:00,-28501.94092542099
2001-02-26 20:00:00,-25653.419054869282
2001-02-27 02:00:00,-27016.105690423807
2001-02-27 08:00:00,-23392.884456887652
2001-02-27 14:00:00,-24623.264312254458
2001-02-27 20:00:00,-28681.123833999794
2001-02-28 02:00:00,-28840.874946742475
2001-02-28 08:00:00,-32127.50224726221
2001-02-28 14:00:00,-39640.640418822506
2001-02-28 20:00:00,-44167.11947136391
2001-03-01 02:00:00,-45125.602909604466
2001-03-01 08:00:00,-42368.67214178954
2001-03-01 14:00:00,-46239.206084230194
2001-03-01 20:00:00,-53990.4290693033
2001-03-02 02:00:00,-53751.41937481192
2001-03-02 08:00:00,-41363.02906892829
2001-03-02 14:00:00,-32128.78499676012
2001-03-02 20:00:00,-14222.907993622115
2001-03-03 02:00:00,2227.3806358680254
2001-03-03 08:00:00,-354.19223364628726
2001-03-03 14:00:00,-15472.91716965715
2001-03-03 20:00:00,-18418.144874186404
2001-03-04 02:00:00,-42621.06240078994
2001-03-04 08:00:00,-41835.43410503615
2001-03-04 14:00:00,-48820.01441645318
2001-03-04 20:00:00,-49455.607497382356
2001-03-05 02:00:00,-42474.32701257227
2001-03-05 08:00:00,-36257.876620605995
2001-03-05 14:00:00,-32227.310383014603
2001-03-05 20:00:00,-30086.578081437598
2001-03-06 02:00:00,-30380.567070079527
2001-03-06 08:00:00,-25854.455181343677
2001-03-06 14:00:00,-24120.868035168252
2001-03-06 20:00:00,-16838.622449410563
2001-03-07 02:00:00,-8231.15023155187
2001-03-07 08:00:00,12337.133773862892
2001-03-07 14:00:00,26346.97289300303
2001-03-07 20:00:00,32919.05164033608
2001-03-08 02:00:00,31674.23852929621
2001-03-08 08:00:00,43235.97346988684
2001-03-08 14:00:00,55054.31640559873
2001-03-08 20:00:00,54819.554656908396
2001-03-09 02:00:00,37745.00157656575
2001-03-09 08:00:00,35610.68069865675
2001-03-09 14:00:00,39069.593805382465
2001-03-09 20:00:00,44708.13766268073
2001-03-10 02:00:00,29591.02778265003
2001-03-10 08:00:00,15810.844976245673
2001-03-10 14:00:00,12688.090085994972
2001-03-10 20:00:00,-16226.257126826276
2001-03-11 02:00:00,-50895.64253336804
2001-03-11 08:00:00,-59340.01965926757
2001-03-11 14:00:00,-65802.85555533823
2001-03-11 20:00:00,-60164.18621167603
2001-03-12 02:00:00,-67278.85405369653
2001-03-12 08:00:00,-62309.26870720247
2001-03-12 14:00:00,-62977.028126084726
2001-03-12 20:00:00,-65501.97178814502
2001-03-13 02:00:00,-67013.36208877362
2001-03-13 08:00:00,-59829.923071678466
2001-03-13 14:00:00,-56728.65772125012
2001-03-13 20:00:00,-50567.30978597676
2001-03-14 02:00:00,-50088.611841100166
2001-03-14 08:00:00,-44131.28614299833
2001-03-14 14:00:00,-41276.83852748344
2001-03-14 20:00:00,-31964.681366246445
2001-03-15 02:00:00,-30281.486290473596
2001-03-15 08:00:00,-22572.022378729253
2001-03-15 14:00:00,-24334.43420746283
2001-03-15 20:00:00,-27630.24757458627
2001-03-16 02:00:00,-35298.266128911666
2001-03-16 08:00:00,-31355.940043375915
2001-03-16 14:00:00,-32362.029289975566
2001-03-16 20:00:00,-26882.390674374252
2001-03-17 02:00:00,-27657.82204114827
2001-03-17 08:00:00,-22248.92752512111
2001-03-17 14:00:00,-26310.251864803744
2001-03-17 20:00:00,-28997.770082795058
2001-03-18 02:00:00,-33312.69306868627
2001-03-18 08:00:00,-34088.84714396364
2001-03-18 14:00:00,-31875.353665703442
2001-03-18 20:00:00,-33643.56807685783
2001-03-19 02:00:00,-37403.083768368684
2001-03-19 08:00:00,-29653.915041549477
2001-03-19 14:00:00,-23672.60285736531
2001-03-19 20:00:00,-22640.18703637826
2001-03-20 02:00:00,-21861.579005539665
2001-03-20 08:00:00,-23726.336583162807
2001-03-20 14:00:00,-33932.563172979804
2001-03-20 20:00:00,-35759.99320497802
2001-03-21 02:00:00,-34597.41549109777
2001-03-21 08:00:00,-28261.806501297375
2001-03-21 14:00:00,-27669.752541007474
2001-03-21 20:00:00,-25603.11064204266
2001-03-22 02:00:00,-27766.418870018602
2001-03-22 08:00:00,-25186.49591380776
2001-03-22 14:00:00,-23994.891344894146
2001-03-22 20:00:00,-15399.066120665044
2001-03-23 02:00:00,-17875.272273269344
2001-03-23 08:00:00,-15082.141013283275
2001-03-23 14:00:00,-13380.276355144077
2001-03-23 20:00:00,-17042.31702774295
2001-03-24 02:00:00,-13035.651294836383
2001-03-24 08:00:00,-9253.847249843917
2001-03-24 14:00:00,-14747.472366424501
2001-03-24 20:00:00,-23979.493703276094
2001-03-25 02:00:00,-27866.14799583815
2001-03-25 08:00:00,-30787.47054803947
2001-03-25 14:00:00,-36837.8374135279
2001-03-25 20:00:00,-42065.80847863216
2001-03-26 02:00:00,-42255.51597502989
2001-03-26 08:00:00,-35808.44953202596
2001-03-26 14:00:00,-29027.963496248627
2001-03-26 20:00:00,-23610.24078213711
2001-03-27 02:00:00,-21905.475994698285
2001-03-27 08:00:00,-12481.817227648216
2001-03-27 14:00:00,-13622.587038153186
2001-03-27 20:00:00,-22585.932774552624
2001-03-28 02:00:00,-7906.519331896414
2001-03-28 08:00:00,7427.826034662929
2001-03-28 14:00:00,10694.047858115335
2001-03-28 20:00:00,21019.55388448727
2001-03-29 02:00:00,34013.79003158491
2001-03-29 08:00:00,49849.076962937535
2001-03-29 14:00:00,44871.6835760214
2001-03-29 20:00:00,35151.01020466586
2001-03-30 02:00:00,23427.225891815448
2001-03-30 08:00:00,19476.43412435779
2001-03-30 14:00:00,12281.7106297955
2001-03-30 20:00:00,12900.811549154601
2001-03-31 02:00:00,16566.765537250725
2001-03-31 08:00:00,19285.762242015076
2001-03-31 14:00:00,-6218.606898368562
2001-03-31 20:00:00,-31668.47312802027
2001-04-01 02:00:00,-49402.63366123308
2001-04-01 08:00:00,-42767.15176661555
2001-04-01 14:00:00,-39061.61380216538
2001-04-01 20:00:00,-42966.326512025036
2001-04-02 02:00:00,-56179.29236291066
2001-04-02 08:00:00,-50351.51971645482
2001-04-02 14:00:00,-46299.67192107018
2001-04-02 20:00:00,-38799.347301559676
2001-04-03 02:00:00,-36128.88128613299
2001-04-03 08:00:00,-33543.23475743419
2001-04-03 14:00:00,-42585.42427343491
2001-04-03 20:00:00,-43962.26065843288
2001-04-04 02:00:00,-37572.91329519188
2001-04-04 08:00:00,-28035.338471733947
2001-04-04 14:00:00,-12989.135358786194
2001-04-04 20:00:00,584.6549124613674
2001-04-05 02:00:00,17059.8095944921
2001-04-05 08:00:00,34890.35876004031
2001-04-05 14:00:00,53330.249956330816
2001-04-05 20:00:00,63366.268236411284
2001-04-06 02:00:00,87078.73392871713
2001-04-06 08:00:00,93993.65536522583
2001-04-06 14:00:00,40938.987407006214
2001-04-06 20:00:00,2423.8585863638773
2001-04-07 02:00:00,-24446.700350567226
2001-04-07 08:00:00,-30153.77835314162
2001-04-07 14:00:00,-26994.94032370826
2001-04-07 20:00:00,-24813.655012189112
2001-04-08 02:00:00,-10645.597340621285
2001-04-08 08:00:00,5603.454151830027
2001-04-08 14:00:00,13654.392021854586
2001-04-08 20:00:00,18590.753691588412
2001-04-09 02:00:00,9568.557174329155
2001-04-09 08:00:00,7895.11285379768
2001-04-09 14:00:00,17155.387213105092
2001-04-09 20:00:00,27068.10584534188
2001-04-10 02:00:00,-24217.25085794977
2001-04-10 08:00:00,-50106.14739854807
2001-04-10 14:00:00,-34153.709651184145
2001-04-10 20:00:00,-16879.54146124749
2001-04-11 02:00:00,-18021.39882023982
2001-04-11 08:00:00,-24347.33374091013
2001-04-11 14:00:00,-27804.311104281198
2001-04-11 20:00:00,-30556.36417065388
2001-04-12 02:00:00,-33465.99557661608
2001-04-12 08:00:00,-32073.078346463117
2001-04-12 14:00:00,-12534.140393762322
2001-04-12 20:00:00,15202.022319620746
2001-04-13 02:00:00,50935.63085467251
2001-04-13 08:00:00,86191.9915094975
2001-04-13 14:00:00,102413.15830520932
2001-04-13 20:00:00,90276.18225327333
2001-04-14 02:00:00,70050.0205523524
2001-04-14 08:00:00,48028.42784223444
2001-04-14 14:00:00,38642.865805743735
2001-04-14 20:00:00,29475.045848880487
2001-04-15 02:00:00,10408.089996764682
2001-04-15 08:00:00,-2279.5852870828676
2001-04-15 14:00:00,23698.206723249357
2001-04-15 20:00:00,62768.33500758928
2001-04-16 02:00:00,10410.581133470772
2001-04-16 08:00:00,-3603.326997210747
2001-04-16 14:00:00,-28941.775278625333
2001-04-16 20:00:00,-57664.60009041504
2001-04-17 02:00:00,-72468.08236584936
2001-04-17 08:00:00,-71844.71723393833
2001-04-17 14:00:00,-69560.83287698022
2001-04-17 20:00:00,-69862.36266656549
2001-04-18 02:00:00,-65428.236930230625
2001-04-18 08:00:00,-55642.70802311923
2001-04-18 14:00:00,-39897.952531874675
2001-04-18 20:00:00,-3878.6580225940966
2001-04-19 02:00:00,5981.976797148666
